Información relacionada a:,Prestaciones en especie y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DESCRIPCIÓN DE LAS PRESTACIONES EN ESPECIE","PERIODICIDAD DE LAS PRESTACIONES EN ESPECIE"
198410041,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410042,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410133,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410134,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410135,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410136,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410137,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410138,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410229,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410233,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410234,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410325,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410326,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410327,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410328,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410329,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410421,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410422,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410423,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410424,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410425,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410517,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410518,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410519,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410520,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410522,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410613,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410614,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410615,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410617,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410618,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410709,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410710,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410711,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410712,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410713,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410714,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410805,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410806,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410807,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410808,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410809,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410810,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410926,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410927,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410928,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410930,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410931,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411022,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411023,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411024,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411025,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411026,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411027,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411118,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411120,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411121,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411122,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411123,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411214,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411215,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411216,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411217,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411218,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411219,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411310,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411311,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411313,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411314,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411315,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411407,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411408,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411411,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411502,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411503,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411504,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411505,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411506,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411507,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411664,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411665,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411666,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411758,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411759,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411761,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411762,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411853,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411855,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411856,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411857,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411858,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411950,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411951,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411952,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411953,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411954,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412047,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412048,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412049,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412050,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412537,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412538,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412539,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412541,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412542,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412690,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412691,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413579,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413973,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413974,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413975,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414024,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414025,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414026,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414027,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414028,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414029,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414084,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414085,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414086,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414087,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414088,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414089,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414144,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414146,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414147,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414204,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414205,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414206,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414207,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414272,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414273,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414332,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414334,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414384,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414385,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414389,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414438,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414439,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414440,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414441,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414442,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414443,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414486,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414487,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414489,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414490,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414534,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414535,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414536,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414537,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414539,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414823,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409659,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409661,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409663,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409664,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409755,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409756,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409758,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409759,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409760,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409852,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409853,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409855,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409947,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409948,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409949,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409951,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409952,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410043,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410044,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410045,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410046,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410047,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410048,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410139,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410140,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410141,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410144,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410235,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410236,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410237,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410238,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410240,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410331,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410333,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410334,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410335,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410336,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410427,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410428,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410429,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410430,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410431,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410524,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410526,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410527,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410528,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410620,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410621,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410623,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410715,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410716,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410717,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410718,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410719,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410720,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410811,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410812,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410814,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410815,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410816,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410934,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410936,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198410937,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411028,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411029,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411030,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411031,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411032,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411033,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411124,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411125,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411127,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411128,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411129,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411220,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411221,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411222,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411223,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411224,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411225,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411316,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411317,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411318,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411319,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411320,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411321,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411412,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411413,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411414,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411415,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411416,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411417,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411509,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411511,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411512,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411513,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411669,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411670,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411671,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411672,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411763,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411764,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411765,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411766,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411768,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411859,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411860,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411861,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411862,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411863,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411864,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411955,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411956,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411957,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411959,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198411960,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412051,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412052,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412053,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412054,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412055,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412056,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198412779,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413976,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413977,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413978,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413979,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413980,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198413981,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414030,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414031,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414032,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414033,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414034,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414035,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414090,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414091,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414092,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414093,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414095,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414150,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414151,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414152,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414153,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414154,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414155,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414211,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414212,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414213,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414214,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414215,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414276,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414277,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414281,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414336,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414337,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414340,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414390,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414444,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414445,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414446,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414447,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414448,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414449,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414492,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414494,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414495,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414496,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414497,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414540,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414541,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414672,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198414673,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409668,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409669,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409670,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198409761,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
